product_id,product_type,product_name,size,colour,price,quantity_x,description,sales_id,order_id,price_per_unit,quantity_y,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country
216,Shirt,Chambray,S,orange,105,69,"A orange coloured, S sized, Chambray Shirt",4582,915,106,1,106,266,49775,2021-4-17,2021-05-04,Sheff Ruoss,Non-binary,55,269 Cartwright ParadeSuite 150,7685,Laylabury,New South Wales,Australia
236,Shirt,Chambray,S,indigo,105,59,"A indigo coloured, S sized, Chambray Shirt",4581,915,106,2,212,266,49775,2021-4-17,2021-05-04,Sheff Ruoss,Non-binary,55,269 Cartwright ParadeSuite 150,7685,Laylabury,New South Wales,Australia
575,Jacket,Bomber,XS,green,90,48,"A green coloured, XS sized, Bomber Jacket",4585,915,100,3,300,266,49775,2021-4-17,2021-05-04,Sheff Ruoss,Non-binary,55,269 Cartwright ParadeSuite 150,7685,Laylabury,New South Wales,Australia
1000,Trousers,Wool,XS,blue,111,58,"A blue coloured, XS sized, Wool Trousers",4588,915,106,1,106,266,49775,2021-4-17,2021-05-04,Sheff Ruoss,Non-binary,55,269 Cartwright ParadeSuite 150,7685,Laylabury,New South Wales,Australia
1131,Trousers,Cargo Pants,S,yellow,106,48,"A yellow coloured, S sized, Cargo Pants Trousers",4586,915,102,3,306,266,49775,2021-4-17,2021-05-04,Sheff Ruoss,Non-binary,55,269 Cartwright ParadeSuite 150,7685,Laylabury,New South Wales,Australia
1171,Trousers,High-Waisted,S,green,98,73,"A green coloured, S sized, High-Waisted Trousers",4587,915,99,2,198,266,49775,2021-4-17,2021-05-04,Sheff Ruoss,Non-binary,55,269 Cartwright ParadeSuite 150,7685,Laylabury,New South Wales,Australia
2,Shirt,Oxford Cloth,M,red,114,54,"A red coloured, M sized, Oxford Cloth Shirt",3425,691,96,2,192,78,46697,2021-4-3,2021-04-19,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia
577,Jacket,Bomber,M,green,90,61,"A green coloured, M sized, Bomber Jacket",3427,691,100,3,300,78,46697,2021-4-3,2021-04-19,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia
928,Trousers,Drawstring,L,green,104,43,"A green coloured, L sized, Drawstring Trousers",3428,691,96,2,192,78,46697,2021-4-3,2021-04-19,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia
1100,Trousers,Cropped,XS,green,99,48,"A green coloured, XS sized, Cropped Trousers",3426,691,115,1,115,78,46697,2021-4-3,2021-04-19,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia
1175,Trousers,High-Waisted,XS,blue,98,51,"A blue coloured, XS sized, High-Waisted Trousers",3424,691,99,2,198,78,46697,2021-4-3,2021-04-19,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia
605,Jacket,Cardigan,XS,yellow,118,46,"A yellow coloured, XS sized, Cardigan Jacket",175,37,112,3,336,78,53949,2021-7-7,2021-07-18,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia
608,Jacket,Cardigan,L,yellow,118,50,"A yellow coloured, L sized, Cardigan Jacket",176,37,112,2,224,78,53949,2021-7-7,2021-07-18,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia
645,Jacket,Coach,XS,green,115,78,"A green coloured, XS sized, Coach Jacket",177,37,93,2,186,78,53949,2021-7-7,2021-07-18,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia
809,Jacket,Shearling,XL,red,95,42,"A red coloured, XL sized, Shearling Jacket",173,37,117,3,351,78,53949,2021-7-7,2021-07-18,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia
995,Trousers,Wool,XS,green,111,73,"A green coloured, XS sized, Wool Trousers",174,37,106,3,318,78,53949,2021-7-7,2021-07-18,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia
3,Shirt,Oxford Cloth,L,red,114,69,"A red coloured, L sized, Oxford Cloth Shirt",1486,303,96,2,192,758,58670,2021-9-2,2021-09-11,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
399,Shirt,Casual Slim Fit,XL,yellow,113,78,"A yellow coloured, XL sized, Casual Slim Fit Shirt",1487,303,119,3,357,758,58670,2021-9-2,2021-09-11,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
589,Jacket,Bomber,XL,indigo,90,50,"A indigo coloured, XL sized, Bomber Jacket",1485,303,100,1,100,758,58670,2021-9-2,2021-09-11,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
595,Jacket,Cardigan,XS,red,118,51,"A red coloured, XS sized, Cardigan Jacket",1484,303,112,2,224,758,58670,2021-9-2,2021-09-11,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
91,Shirt,Flannel,S,blue,96,43,"A blue coloured, S sized, Flannel Shirt",3757,750,118,1,118,758,58084,2021-2-19,2021-03-01,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
333,Shirt,Mandarin Collar,L,green,108,67,"A green coloured, L sized, Mandarin Collar Shirt",3753,750,109,1,109,758,58084,2021-2-19,2021-03-01,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
382,Shirt,Henley,M,violet,92,44,"A violet coloured, M sized, Henley Shirt",3754,750,94,1,94,758,58084,2021-2-19,2021-03-01,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
437,Jacket,Denim,M,green,92,79,"A green coloured, M sized, Denim Jacket",3751,750,107,2,214,758,58084,2021-2-19,2021-03-01,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
507,Jacket,Windbreaker,M,green,109,63,"A green coloured, M sized, Windbreaker Jacket",3760,750,102,1,102,758,58084,2021-2-19,2021-03-01,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
509,Jacket,Windbreaker,XL,green,109,71,"A green coloured, XL sized, Windbreaker Jacket",3756,750,102,2,204,758,58084,2021-2-19,2021-03-01,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
583,Jacket,Bomber,L,blue,90,64,"A blue coloured, L sized, Bomber Jacket",3759,750,100,2,200,758,58084,2021-2-19,2021-03-01,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
708,Jacket,Trench Coat,L,orange,112,70,"A orange coloured, L sized, Trench Coat Jacket",3758,750,119,1,119,758,58084,2021-2-19,2021-03-01,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
884,Trousers,Cords,XL,orange,113,72,"A orange coloured, XL sized, Cords Trousers",3752,750,94,2,188,758,58084,2021-2-19,2021-03-01,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
1113,Trousers,Cropped,L,indigo,99,63,"A indigo coloured, L sized, Cropped Trousers",3761,750,115,3,345,758,58084,2021-2-19,2021-03-01,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
1159,Trousers,High-Waisted,XL,red,98,80,"A red coloured, XL sized, High-Waisted Trousers",3755,750,99,2,198,758,58084,2021-2-19,2021-03-01,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
3,Shirt,Oxford Cloth,L,red,114,69,"A red coloured, L sized, Oxford Cloth Shirt",2773,555,96,1,96,922,42350,2021-9-3,2021-09-09,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia
282,Shirt,Cuban Collar,M,red,93,53,"A red coloured, M sized, Cuban Collar Shirt",2769,555,105,2,210,922,42350,2021-9-3,2021-09-09,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia
358,Shirt,Henley,L,orange,92,77,"A orange coloured, L sized, Henley Shirt",2770,555,94,2,188,922,42350,2021-9-3,2021-09-09,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia
526,Jacket,Leather,S,red,113,80,"A red coloured, S sized, Leather Jacket",2772,555,98,3,294,922,42350,2021-9-3,2021-09-09,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia
575,Jacket,Bomber,XS,green,90,48,"A green coloured, XS sized, Bomber Jacket",2771,555,100,1,100,922,42350,2021-9-3,2021-09-09,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia
928,Trousers,Drawstring,L,green,104,43,"A green coloured, L sized, Drawstring Trousers",2774,555,96,1,96,922,42350,2021-9-3,2021-09-09,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia
316,Shirt,Mandarin Collar,S,red,108,48,"A red coloured, S sized, Mandarin Collar Shirt",218,46,109,3,327,922,25378,2021-6-22,2021-07-04,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia
498,Jacket,Windbreaker,L,orange,109,68,"A orange coloured, L sized, Windbreaker Jacket",217,46,102,1,102,922,25378,2021-6-22,2021-07-04,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia
666,Jacket,Parka,S,red,119,66,"A red coloured, S sized, Parka Jacket",216,46,113,3,339,922,25378,2021-6-22,2021-07-04,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia
3,Shirt,Oxford Cloth,L,red,114,69,"A red coloured, L sized, Oxford Cloth Shirt",2833,567,96,2,192,104,25661,2021-6-21,2021-06-23,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia
556,Jacket,Leather,S,violet,113,65,"A violet coloured, S sized, Leather Jacket",2830,567,98,1,98,104,25661,2021-6-21,2021-06-23,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia
778,Jacket,Pullover,L,orange,114,56,"A orange coloured, L sized, Pullover Jacket",2834,567,91,1,91,104,25661,2021-6-21,2021-06-23,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia
827,Jacket,Shearling,M,blue,95,73,"A blue coloured, M sized, Shearling Jacket",2832,567,117,1,117,104,25661,2021-6-21,2021-06-23,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia
953,Trousers,Slim-Fit,L,orange,119,66,"A orange coloured, L sized, Slim-Fit Trousers",2835,567,97,1,97,104,25661,2021-6-21,2021-06-23,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia
1234,Trousers,Tracksuit Bottoms,XL,orange,91,42,"A orange coloured, XL sized, Tracksuit Bottoms Trousers",2829,567,112,1,112,104,25661,2021-6-21,2021-06-23,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia
1236,Trousers,Tracksuit Bottoms,S,yellow,91,49,"A yellow coloured, S sized, Tracksuit Bottoms Trousers",2831,567,112,1,112,104,25661,2021-6-21,2021-06-23,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia
3,Shirt,Oxford Cloth,L,red,114,69,"A red coloured, L sized, Oxford Cloth Shirt",3306,667,96,1,96,737,48958,2021-3-23,2021-03-28,Zebulen Zannotti,Genderqueer,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia
226,Shirt,Chambray,S,green,105,63,"A green coloured, S sized, Chambray Shirt",3309,667,106,2,212,737,48958,2021-3-23,2021-03-28,Zebulen Zannotti,Genderqueer,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia
547,Jacket,Leather,M,blue,113,60,"A blue coloured, M sized, Leather Jacket",3304,667,98,1,98,737,48958,2021-3-23,2021-03-28,Zebulen Zannotti,Genderqueer,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia
698,Jacket,Parka,L,violet,119,53,"A violet coloured, L sized, Parka Jacket",3307,667,113,3,339,737,48958,2021-3-23,2021-03-28,Zebulen Zannotti,Genderqueer,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia
926,Trousers,Drawstring,S,green,104,73,"A green coloured, S sized, Drawstring Trousers",3305,667,96,3,288,737,48958,2021-3-23,2021-03-28,Zebulen Zannotti,Genderqueer,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia
978,Trousers,Slim-Fit,L,violet,119,58,"A violet coloured, L sized, Slim-Fit Trousers",3303,667,97,1,97,737,48958,2021-3-23,2021-03-28,Zebulen Zannotti,Genderqueer,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia
1077,Trousers,Joggers,M,indigo,94,66,"A indigo coloured, M sized, Joggers Trousers",3308,667,93,2,186,737,48958,2021-3-23,2021-03-28,Zebulen Zannotti,Genderqueer,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia
210,Shirt,Chambray,XS,red,105,48,"A red coloured, XS sized, Chambray Shirt",2501,505,106,3,318,737,37947,2021-8-17,2021-08-27,Zebulen Zannotti,Genderqueer,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia
413,Shirt,Casual Slim Fit,L,indigo,113,60,"A indigo coloured, L sized, Casual Slim Fit Shirt",2505,505,119,2,238,737,37947,2021-8-17,2021-08-27,Zebulen Zannotti,Genderqueer,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia
485,Jacket,Puffer,XS,violet,110,74,"A violet coloured, XS sized, Puffer Jacket",2503,505,118,2,236,737,37947,2021-8-17,2021-08-27,Zebulen Zannotti,Genderqueer,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia
736,Jacket,Peacoat,S,red,102,67,"A red coloured, S sized, Peacoat Jacket",2504,505,109,1,109,737,37947,2021-8-17,2021-08-27,Zebulen Zannotti,Genderqueer,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia
1009,Trousers,Wool,XL,indigo,111,51,"A indigo coloured, XL sized, Wool Trousers",2502,505,106,2,212,737,37947,2021-8-17,2021-08-27,Zebulen Zannotti,Genderqueer,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia
1024,Trousers,Relaxed Leg,XL,orange,95,80,"A orange coloured, XL sized, Relaxed Leg Trousers",2500,505,90,3,270,737,37947,2021-8-17,2021-08-27,Zebulen Zannotti,Genderqueer,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia
4,Shirt,Oxford Cloth,XL,red,114,47,"A red coloured, XL sized, Oxford Cloth Shirt",1324,275,96,3,288,329,17666,2021-1-5,2021-01-15,Valery Pache,Polygender,53,3203 Jackson TerraceSuite 580,5466,South Claudialand,Western Australia,Australia
420,Jacket,Denim,XS,red,92,60,"A red coloured, XS sized, Denim Jacket",1327,275,107,2,214,329,17666,2021-1-5,2021-01-15,Valery Pache,Polygender,53,3203 Jackson TerraceSuite 580,5466,South Claudialand,Western Australia,Australia
867,Trousers,Chinos,M,indigo,100,64,"A indigo coloured, M sized, Chinos Trousers",1328,275,113,1,113,329,17666,2021-1-5,2021-01-15,Valery Pache,Polygender,53,3203 Jackson TerraceSuite 580,5466,South Claudialand,Western Australia,Australia
1190,Trousers,Pleated,XS,red,90,42,"A red coloured, XS sized, Pleated Trousers",1326,275,105,3,315,329,17666,2021-1-5,2021-01-15,Valery Pache,Polygender,53,3203 Jackson TerraceSuite 580,5466,South Claudialand,Western Australia,Australia
1217,Trousers,Pleated,M,indigo,90,48,"A indigo coloured, M sized, Pleated Trousers",1325,275,105,3,315,329,17666,2021-1-5,2021-01-15,Valery Pache,Polygender,53,3203 Jackson TerraceSuite 580,5466,South Claudialand,Western Australia,Australia
4,Shirt,Oxford Cloth,XL,red,114,47,"A red coloured, XL sized, Oxford Cloth Shirt",2008,404,96,1,96,998,45215,2021-3-3,2021-03-09,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
1153,Trousers,Cargo Pants,L,violet,106,74,"A violet coloured, L sized, Cargo Pants Trousers",2007,404,102,1,102,998,45215,2021-3-3,2021-03-09,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
57,Shirt,Dress,M,blue,119,48,"A blue coloured, M sized, Dress Shirt",2934,586,104,3,312,998,15870,2021-2-27,2021-03-22,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
411,Shirt,Casual Slim Fit,S,indigo,113,65,"A indigo coloured, S sized, Casual Slim Fit Shirt",2935,586,119,2,238,998,15870,2021-2-27,2021-03-22,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
523,Jacket,Windbreaker,L,violet,109,72,"A violet coloured, L sized, Windbreaker Jacket",2937,586,102,3,306,998,15870,2021-2-27,2021-03-22,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
594,Jacket,Bomber,XL,violet,90,53,"A violet coloured, XL sized, Bomber Jacket",2940,586,100,1,100,998,15870,2021-2-27,2021-03-22,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
815,Jacket,Shearling,XS,yellow,95,66,"A yellow coloured, XS sized, Shearling Jacket",2936,586,117,2,234,998,15870,2021-2-27,2021-03-22,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
918,Trousers,Drawstring,L,orange,104,54,"A orange coloured, L sized, Drawstring Trousers",2938,586,96,2,192,998,15870,2021-2-27,2021-03-22,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
1101,Trousers,Cropped,S,green,99,71,"A green coloured, S sized, Cropped Trousers",2941,586,115,2,230,998,15870,2021-2-27,2021-03-22,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
1195,Trousers,Pleated,XS,orange,90,74,"A orange coloured, XS sized, Pleated Trousers",2939,586,105,2,210,998,15870,2021-2-27,2021-03-22,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
147,Shirt,Linen,M,orange,116,42,"A orange coloured, M sized, Linen Shirt",3860,773,91,1,91,998,21349,2021-7-19,2021-08-07,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
261,Shirt,Polo,S,green,117,71,"A green coloured, S sized, Polo Shirt",3863,773,95,2,190,998,21349,2021-7-19,2021-08-07,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
398,Shirt,Casual Slim Fit,L,yellow,113,63,"A yellow coloured, L sized, Casual Slim Fit Shirt",3859,773,119,2,238,998,21349,2021-7-19,2021-08-07,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
563,Jacket,Bomber,L,red,90,50,"A red coloured, L sized, Bomber Jacket",3861,773,100,3,300,998,21349,2021-7-19,2021-08-07,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
1067,Trousers,Joggers,M,green,94,54,"A green coloured, M sized, Joggers Trousers",3862,773,93,2,186,998,21349,2021-7-19,2021-08-07,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
285,Shirt,Cuban Collar,XS,orange,93,62,"A orange coloured, XS sized, Cuban Collar Shirt",1390,286,105,3,315,998,18840,2021-1-5,2021-01-08,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
719,Jacket,Trench Coat,XL,green,112,53,"A green coloured, XL sized, Trench Coat Jacket",1388,286,119,3,357,998,18840,2021-1-5,2021-01-08,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
740,Jacket,Peacoat,XS,orange,102,78,"A orange coloured, XS sized, Peacoat Jacket",1386,286,109,1,109,998,18840,2021-1-5,2021-01-08,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
741,Jacket,Peacoat,S,orange,102,73,"A orange coloured, S sized, Peacoat Jacket",1391,286,109,1,109,998,18840,2021-1-5,2021-01-08,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
802,Jacket,Pullover,M,violet,114,78,"A violet coloured, M sized, Pullover Jacket",1389,286,91,2,182,998,18840,2021-1-5,2021-01-08,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
982,Trousers,Wool,M,red,111,58,"A red coloured, M sized, Wool Trousers",1387,286,106,3,318,998,18840,2021-1-5,2021-01-08,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia
4,Shirt,Oxford Cloth,XL,red,114,47,"A red coloured, XL sized, Oxford Cloth Shirt",2827,566,96,3,288,614,21778,2021-7-24,2021-08-10,Sherwynd Batsford,Polygender,45,627 Weber PassApt. 498,7529,Samuelside,New South Wales,Australia
44,Shirt,Dress,XL,orange,119,78,"A orange coloured, XL sized, Dress Shirt",2825,566,104,1,104,614,21778,2021-7-24,2021-08-10,Sherwynd Batsford,Polygender,45,627 Weber PassApt. 498,7529,Samuelside,New South Wales,Australia
160,Shirt,Linen,XS,blue,116,53,"A blue coloured, XS sized, Linen Shirt",2826,566,91,2,182,614,21778,2021-7-24,2021-08-10,Sherwynd Batsford,Polygender,45,627 Weber PassApt. 498,7529,Samuelside,New South Wales,Australia
